"Week of Year","Date","Board Number","Abundance","Richness","Site Type","Board Type","Daily Precipitation","Maximum Temperature","Weekly Precipitation"
40,2020-10-06,40,1,1,"Transitional Forest","Artificial",0,14.4444444444444,1.397
41,2020-10-13,1,1,1,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,2,0,0,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,3,0,0,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,4,0,0,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,5,1,1,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,6,0,0,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,7,1,1,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,8,1,1,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,9,0,0,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,10,1,1,"Mature Forest","Natural",0,19.4444444444444,0
41,2020-10-13,11,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,12,1,1,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,13,2,1,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,14,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,15,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,16,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,17,1,1,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,18,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,19,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,20,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
41,2020-10-13,21,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,22,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,23,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,24,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,25,2,1,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,26,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,27,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,28,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,29,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,30,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,31,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,32,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,33,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,34,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,35,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,36,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,37,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,38,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,39,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
41,2020-10-13,40,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
42,2020-10-20,1,0,0,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,2,0,0,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,3,0,0,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,4,1,1,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,5,0,0,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,6,0,0,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,7,1,1,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,8,0,0,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,9,1,1,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,10,1,1,"Mature Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,11,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,12,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,13,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,14,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,15,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,16,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,17,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,18,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,19,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,20,0,0,"Transitional Forest","Natural",0.762,11.6666666666667,2.8194
42,2020-10-20,21,1,1,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,22,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,23,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,24,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,25,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,26,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,27,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,28,1,1,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,29,1,1,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,30,0,0,"Mature Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,31,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,32,1,1,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,33,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,34,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,35,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,36,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,37,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,38,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,39,1,1,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
42,2020-10-20,40,0,0,"Transitional Forest","Artificial",0.762,11.6666666666667,2.8194
43,2020-10-27,1,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,2,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,3,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,4,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,5,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,6,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,7,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,8,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,9,0,0,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,10,1,1,"Mature Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,11,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,12,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,13,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,14,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,15,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,16,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,17,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,18,1,1,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,19,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,20,0,0,"Transitional Forest","Natural",0.1524,8.88888888888889,4.8768
43,2020-10-27,21,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,22,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,23,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,24,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,25,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,26,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,27,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,28,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,29,0,0,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,30,1,1,"Mature Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,31,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,32,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,33,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,34,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,35,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,36,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,37,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,38,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,39,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
43,2020-10-27,40,0,0,"Transitional Forest","Artificial",0.1524,8.88888888888889,4.8768
44,2020-11-03,1,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,2,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,3,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,4,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,5,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,6,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,7,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,8,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,9,0,0,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,10,1,1,"Mature Forest","Natural",0,5,2.54
44,2020-11-03,11,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,12,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,13,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,14,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,15,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,16,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,17,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,18,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,19,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,20,0,0,"Transitional Forest","Natural",0,5,2.54
44,2020-11-03,21,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,22,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,23,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,24,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,25,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,26,1,1,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,27,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,28,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,29,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,30,0,0,"Mature Forest","Artificial",0,5,2.54
44,2020-11-03,31,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,32,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,33,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,34,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,35,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,36,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,37,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,38,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,39,0,0,"Transitional Forest","Artificial",0,5,2.54
44,2020-11-03,40,0,0,"Transitional Forest","Artificial",0,5,2.54
45,2020-11-10,1,1,1,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,2,0,0,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,3,0,0,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,4,0,0,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,5,1,1,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,6,2,1,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,7,1,1,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,8,0,0,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,9,0,0,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,10,1,1,"Mature Forest","Natural",0,23.8888888888889,0
45,2020-11-10,11,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,12,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,13,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,14,1,1,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,15,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,16,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,17,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,18,1,1,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,19,1,1,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,20,0,0,"Transitional Forest","Natural",0,23.8888888888889,0
45,2020-11-10,21,0,0,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,22,0,0,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,23,1,1,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,24,0,0,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,25,1,1,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,26,2,1,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,27,0,0,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,28,0,0,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,29,1,1,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,30,0,0,"Mature Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,31,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,32,1,1,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,33,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,34,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,35,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,36,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,37,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,38,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,39,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
45,2020-11-10,40,0,0,"Transitional Forest","Artificial",0,23.8888888888889,0
36,2021-09-09,1,1,1,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,2,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,3,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,4,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,5,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,6,1,1,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,7,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,8,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,9,0,0,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,10,2,1,"Mature Forest","Natural",0,25,0.4318
36,2021-09-09,11,2,2,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,12,0,0,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,13,1,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,14,1,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,15,1,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,16,0,0,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,17,2,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,18,1,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,19,1,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,20,1,1,"Transitional Forest","Natural",0,25,0.4318
36,2021-09-09,21,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,22,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,23,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,24,1,1,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,25,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,26,2,1,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,27,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,28,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,29,1,1,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,30,0,0,"Mature Forest","Artificial",0,25,0.4318
36,2021-09-09,31,1,1,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,32,0,0,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,33,1,1,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,34,0,0,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,35,2,1,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,36,0,0,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,37,0,0,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,38,0,0,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,39,0,0,"Transitional Forest","Artificial",0,25,0.4318
36,2021-09-09,40,2,1,"Transitional Forest","Artificial",0,25,0.4318
37,2021-09-16,1,1,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,2,1,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,3,0,0,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,4,0,0,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,5,1,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,6,2,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,7,2,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,8,1,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,9,2,1,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,10,0,0,"Mature Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,11,0,0,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,12,1,1,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,13,2,1,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,14,1,1,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,15,0,0,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,16,3,1,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,17,3,1,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,18,0,0,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,19,0,0,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,20,1,1,"Transitional Forest","Natural",2.4892,28.8888888888889,3.2512
37,2021-09-16,21,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,22,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,23,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,24,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,25,1,1,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,26,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,27,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,28,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,29,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,30,0,0,"Mature Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,31,3,1,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,32,2,1,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,33,0,0,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,34,2,1,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,35,0,0,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,36,0,0,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,37,3,1,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,38,0,0,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,39,0,0,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
37,2021-09-16,40,0,0,"Transitional Forest","Artificial",2.4892,28.8888888888889,3.2512
38,2021-09-23,1,2,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,2,1,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,3,0,0,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,4,0,0,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,5,1,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,6,1,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,7,1,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,8,2,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,9,2,1,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,10,0,0,"Mature Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,11,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,12,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,13,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,14,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,15,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,16,0,0,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,17,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,18,1,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,19,0,0,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,20,3,1,"Transitional Forest","Natural",4.318,22.7777777777778,5.207
38,2021-09-23,21,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,22,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,23,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,24,1,1,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,25,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,26,2,1,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,27,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,28,1,1,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,29,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,30,0,0,"Mature Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,31,1,1,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,32,3,1,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,33,2,1,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,34,0,0,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,35,0,0,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,36,0,0,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,37,0,0,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,38,2,1,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,39,0,0,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
38,2021-09-23,40,0,0,"Transitional Forest","Artificial",4.318,22.7777777777778,5.207
39,2021-09-30,1,0,0,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,2,1,1,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,3,0,0,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,4,0,0,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,5,1,1,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,6,1,1,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,7,2,1,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,8,0,0,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,9,2,1,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,10,0,0,"Mature Forest","Natural",0,19.4444444444444,0
39,2021-09-30,11,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,12,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,13,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
