"Week of Year","Date","Board Number","Site Type","Board Type","Species","Count","Daily Precipitation","Weekly Precipitation","Maximum Temperature"
37,2020-09-15,24,"Mature Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,25,"Mature Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,26,"Mature Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,27,"Mature Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,28,"Mature Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,29,"Mature Forest","Artificial","RB",1,0,0.7112,18.8888888888889
37,2020-09-15,30,"Mature Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,31,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,32,"Transitional Forest","Artificial","SS",1,0,0.7112,18.8888888888889
37,2020-09-15,33,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,34,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,35,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,36,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,37,"Transitional Forest","Artificial","RB",1,0,0.7112,18.8888888888889
37,2020-09-15,38,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
37,2020-09-15,39,"Transitional Forest","Artificial","RB",1,0,0.7112,18.8888888888889
37,2020-09-15,40,"Transitional Forest","Artificial",NA,0,0,0.7112,18.8888888888889
38,2020-09-22,1,"Mature Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,2,"Mature Forest","Natural","RB",1,0,0,17.7777777777778
38,2020-09-22,3,"Mature Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,4,"Mature Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,5,"Mature Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,6,"Mature Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,7,"Mature Forest","Natural","RB",1,0,0,17.7777777777778
38,2020-09-22,8,"Mature Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,9,"Mature Forest","Natural","FT",1,0,0,17.7777777777778
38,2020-09-22,10,"Mature Forest","Natural","RB",1,0,0,17.7777777777778
38,2020-09-22,11,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,12,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,13,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,14,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,15,"Transitional Forest","Natural","RB",1,0,0,17.7777777777778
38,2020-09-22,16,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,17,"Transitional Forest","Natural","RB",1,0,0,17.7777777777778
38,2020-09-22,18,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,19,"Transitional Forest","Natural",NA,0,0,0,17.7777777777778
38,2020-09-22,20,"Transitional Forest","Natural","RB",1,0,0,17.7777777777778
38,2020-09-22,21,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,22,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,23,"Mature Forest","Artificial","RB",1,0,0,17.7777777777778
38,2020-09-22,24,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,25,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,26,"Mature Forest","Artificial","RB",1,0,0,17.7777777777778
38,2020-09-22,27,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,28,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,29,"Mature Forest","Artificial","RB",1,0,0,17.7777777777778
38,2020-09-22,29,"Mature Forest","Artificial","RB",1,0,0,17.7777777777778
38,2020-09-22,30,"Mature Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,31,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,32,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,33,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,34,"Transitional Forest","Artificial","RB",1,0,0,17.7777777777778
38,2020-09-22,35,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,36,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,37,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,38,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,39,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
38,2020-09-22,40,"Transitional Forest","Artificial",NA,0,0,0,17.7777777777778
39,2020-09-29,1,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,1,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,2,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,3,"Mature Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,4,"Mature Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,5,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,6,"Mature Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,7,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,8,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,9,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,10,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,10,"Mature Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,11,"Transitional Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,12,"Transitional Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,13,"Transitional Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,14,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,14,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,15,"Transitional Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,16,"Transitional Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,17,"Transitional Forest","Natural","FT",1,1.778,1.778,24.4444444444444
39,2020-09-29,18,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,18,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,19,"Transitional Forest","Natural",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,20,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,20,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,20,"Transitional Forest","Natural","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,20,"Transitional Forest","Natural","TL",1,1.778,1.778,24.4444444444444
39,2020-09-29,21,"Mature Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,22,"Mature Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,23,"Mature Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,24,"Mature Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,25,"Mature Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,26,"Mature Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,27,"Mature Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,28,"Mature Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,29,"Mature Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,30,"Mature Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,31,"Transitional Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,32,"Transitional Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,33,"Transitional Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,34,"Transitional Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,35,"Transitional Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,36,"Transitional Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,37,"Transitional Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,38,"Transitional Forest","Artificial","RB",1,1.778,1.778,24.4444444444444
39,2020-09-29,39,"Transitional Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
39,2020-09-29,40,"Transitional Forest","Artificial",NA,0,1.778,1.778,24.4444444444444
40,2020-10-06,1,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,2,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,3,"Mature Forest","Natural",NA,0,0,1.397,14.4444444444444
40,2020-10-06,4,"Mature Forest","Natural",NA,0,0,1.397,14.4444444444444
40,2020-10-06,5,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,5,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,6,"Mature Forest","Natural",NA,0,0,1.397,14.4444444444444
40,2020-10-06,7,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,8,"Mature Forest","Natural",NA,0,0,1.397,14.4444444444444
40,2020-10-06,9,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,9,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,10,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,10,"Mature Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,11,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,12,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,12,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,13,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,14,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,14,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,15,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,15,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,16,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,16,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,17,"Transitional Forest","Natural","FT",1,0,1.397,14.4444444444444
40,2020-10-06,17,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,17,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,17,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,17,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,18,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,19,"Transitional Forest","Natural",NA,0,0,1.397,14.4444444444444
40,2020-10-06,20,"Transitional Forest","Natural","RB",1,0,1.397,14.4444444444444
40,2020-10-06,21,"Mature Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,22,"Mature Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,23,"Mature Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,24,"Mature Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,25,"Mature Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,26,"Mature Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,27,"Mature Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,28,"Mature Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,29,"Mature Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,30,"Mature Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,31,"Transitional Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,32,"Transitional Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,33,"Transitional Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,34,"Transitional Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,35,"Transitional Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,36,"Transitional Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,37,"Transitional Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,38,"Transitional Forest","Artificial",NA,0,0,1.397,14.4444444444444
40,2020-10-06,39,"Transitional Forest","Artificial","RB",1,0,1.397,14.4444444444444
40,2020-10-06,40,"Transitional Forest","Artificial","RB",1,0,1.397,14.4444444444444
41,2020-10-13,1,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,2,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,3,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,4,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,5,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,6,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,7,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,8,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,9,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,10,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,11,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,12,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,13,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,13,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,14,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,15,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,16,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,17,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
41,2020-10-13,18,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,19,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,20,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
41,2020-10-13,21,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,22,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,23,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,24,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,25,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,25,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,26,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,27,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,28,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,29,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,30,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,31,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,32,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,33,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,34,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,35,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,36,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,37,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,38,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
41,2020-10-13,39,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
41,2020-10-13,40,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
42,2020-10-20,1,"Mature Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,2,"Mature Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,3,"Mature Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,4,"Mature Forest","Natural","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,5,"Mature Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,6,"Mature Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,7,"Mature Forest","Natural","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,8,"Mature Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,9,"Mature Forest","Natural","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,10,"Mature Forest","Natural","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,11,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,12,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,13,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,14,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,15,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,16,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,17,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,18,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,19,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,20,"Transitional Forest","Natural",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,21,"Mature Forest","Artificial","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,22,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,23,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,24,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,25,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,26,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,27,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,28,"Mature Forest","Artificial","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,29,"Mature Forest","Artificial","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,30,"Mature Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,31,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,32,"Transitional Forest","Artificial","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,33,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,34,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,35,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,36,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,37,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,38,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
42,2020-10-20,39,"Transitional Forest","Artificial","RB",1,0.762,2.8194,11.6666666666667
42,2020-10-20,40,"Transitional Forest","Artificial",NA,0,0.762,2.8194,11.6666666666667
43,2020-10-27,1,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,2,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,3,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,4,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,5,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,6,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,7,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,8,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,9,"Mature Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,10,"Mature Forest","Natural","RB",1,0.1524,4.8768,8.88888888888889
43,2020-10-27,11,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,12,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,13,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,14,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,15,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,16,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,17,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,18,"Transitional Forest","Natural","RB",1,0.1524,4.8768,8.88888888888889
43,2020-10-27,19,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,20,"Transitional Forest","Natural",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,21,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,22,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,23,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,24,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,25,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,26,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,27,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,28,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,29,"Mature Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,30,"Mature Forest","Artificial","RB",1,0.1524,4.8768,8.88888888888889
43,2020-10-27,31,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,32,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,33,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,34,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,35,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,36,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,37,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,38,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,39,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
43,2020-10-27,40,"Transitional Forest","Artificial",NA,0,0.1524,4.8768,8.88888888888889
44,2020-11-03,1,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,2,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,3,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,4,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,5,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,6,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,7,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,8,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,9,"Mature Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,10,"Mature Forest","Natural","RB",1,0,2.54,5
44,2020-11-03,11,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,12,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,13,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,14,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,15,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,16,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,17,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,18,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,19,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,20,"Transitional Forest","Natural",NA,0,0,2.54,5
44,2020-11-03,21,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,22,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,23,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,24,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,25,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,26,"Mature Forest","Artificial","RB",1,0,2.54,5
44,2020-11-03,27,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,28,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,29,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,30,"Mature Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,31,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,32,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,33,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,34,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,35,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,36,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,37,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,38,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,39,"Transitional Forest","Artificial",NA,0,0,2.54,5
44,2020-11-03,40,"Transitional Forest","Artificial",NA,0,0,2.54,5
45,2020-11-10,1,"Mature Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,2,"Mature Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,3,"Mature Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,4,"Mature Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,5,"Mature Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,6,"Mature Forest","Natural","RB",1,0,0,23.8888888888889
