"","Week_of_Year","Date","Board_Number","Abundance","Richness","Site_Type","Board_Type","Daily_Precipitation","Maximum_Temperature","Weekly_Precipitation","Year"
"871",38,2020-09-22,31,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"872",38,2020-09-22,32,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"873",38,2020-09-22,33,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"874",38,2020-09-22,34,1,1,"Transitional Forest","Artificial",0,17.77777778,0,2020
"875",38,2020-09-22,35,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"876",38,2020-09-22,36,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"877",38,2020-09-22,37,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"878",38,2020-09-22,38,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"879",38,2020-09-22,39,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"880",38,2020-09-22,40,0,0,"Transitional Forest","Artificial",0,17.77777778,0,2020
"881",39,2020-09-29,1,2,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"882",39,2020-09-29,2,1,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"883",39,2020-09-29,3,0,0,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"884",39,2020-09-29,4,0,0,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"885",39,2020-09-29,5,1,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"886",39,2020-09-29,6,0,0,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"887",39,2020-09-29,7,1,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"888",39,2020-09-29,8,1,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"889",39,2020-09-29,9,1,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"890",39,2020-09-29,10,2,1,"Mature Forest","Natural",1.778,24.44444444,1.778,2020
"891",39,2020-09-29,11,0,0,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"892",39,2020-09-29,12,0,0,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"893",39,2020-09-29,13,0,0,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"894",39,2020-09-29,14,2,1,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"895",39,2020-09-29,15,0,0,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"896",39,2020-09-29,16,0,0,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"897",39,2020-09-29,17,1,1,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"898",39,2020-09-29,18,2,1,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"899",39,2020-09-29,19,0,0,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"900",39,2020-09-29,20,4,2,"Transitional Forest","Natural",1.778,24.44444444,1.778,2020
"901",39,2020-09-29,21,1,1,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"902",39,2020-09-29,22,1,1,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"903",39,2020-09-29,23,0,0,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"904",39,2020-09-29,24,0,0,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"905",39,2020-09-29,25,0,0,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"906",39,2020-09-29,26,1,1,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"907",39,2020-09-29,27,0,0,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"908",39,2020-09-29,28,1,1,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"909",39,2020-09-29,29,1,1,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"910",39,2020-09-29,30,0,0,"Mature Forest","Artificial",1.778,24.44444444,1.778,2020
"911",39,2020-09-29,31,0,0,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"912",39,2020-09-29,32,1,1,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"913",39,2020-09-29,33,1,1,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"914",39,2020-09-29,34,0,0,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"915",39,2020-09-29,35,0,0,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"916",39,2020-09-29,36,0,0,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"917",39,2020-09-29,37,1,1,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"918",39,2020-09-29,38,1,1,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"919",39,2020-09-29,39,0,0,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"920",39,2020-09-29,40,0,0,"Transitional Forest","Artificial",1.778,24.44444444,1.778,2020
"921",40,2020-10-06,1,1,1,"Mature Forest","Natural",0,14.44444444,1.397,2020
"922",40,2020-10-06,2,1,1,"Mature Forest","Natural",0,14.44444444,1.397,2020
"923",40,2020-10-06,3,0,0,"Mature Forest","Natural",0,14.44444444,1.397,2020
"924",40,2020-10-06,4,0,0,"Mature Forest","Natural",0,14.44444444,1.397,2020
"925",40,2020-10-06,5,2,1,"Mature Forest","Natural",0,14.44444444,1.397,2020
"926",40,2020-10-06,6,0,0,"Mature Forest","Natural",0,14.44444444,1.397,2020
"927",40,2020-10-06,7,1,1,"Mature Forest","Natural",0,14.44444444,1.397,2020
"928",40,2020-10-06,8,0,0,"Mature Forest","Natural",0,14.44444444,1.397,2020
"929",40,2020-10-06,9,2,1,"Mature Forest","Natural",0,14.44444444,1.397,2020
"930",40,2020-10-06,10,2,1,"Mature Forest","Natural",0,14.44444444,1.397,2020
"931",40,2020-10-06,11,1,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"932",40,2020-10-06,12,2,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"933",40,2020-10-06,13,1,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"934",40,2020-10-06,14,2,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"935",40,2020-10-06,15,2,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"936",40,2020-10-06,16,2,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"937",40,2020-10-06,17,5,2,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"938",40,2020-10-06,18,1,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"939",40,2020-10-06,19,0,0,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"940",40,2020-10-06,20,1,1,"Transitional Forest","Natural",0,14.44444444,1.397,2020
"941",40,2020-10-06,21,0,0,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"942",40,2020-10-06,22,1,1,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"943",40,2020-10-06,23,0,0,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"944",40,2020-10-06,24,0,0,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"945",40,2020-10-06,25,0,0,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"946",40,2020-10-06,26,1,1,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"947",40,2020-10-06,27,1,1,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"948",40,2020-10-06,28,1,1,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"949",40,2020-10-06,29,0,0,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"950",40,2020-10-06,30,1,1,"Mature Forest","Artificial",0,14.44444444,1.397,2020
"951",40,2020-10-06,31,0,0,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"952",40,2020-10-06,32,1,1,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"953",40,2020-10-06,33,0,0,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"954",40,2020-10-06,34,1,1,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"955",40,2020-10-06,35,0,0,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"956",40,2020-10-06,36,1,1,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"957",40,2020-10-06,37,1,1,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"958",40,2020-10-06,38,0,0,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"959",40,2020-10-06,39,1,1,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"960",40,2020-10-06,40,1,1,"Transitional Forest","Artificial",0,14.44444444,1.397,2020
"961",41,2020-10-13,1,1,1,"Mature Forest","Natural",0,19.44444444,0,2020
"962",41,2020-10-13,2,0,0,"Mature Forest","Natural",0,19.44444444,0,2020
"963",41,2020-10-13,3,0,0,"Mature Forest","Natural",0,19.44444444,0,2020
"964",41,2020-10-13,4,0,0,"Mature Forest","Natural",0,19.44444444,0,2020
"965",41,2020-10-13,5,1,1,"Mature Forest","Natural",0,19.44444444,0,2020
"966",41,2020-10-13,6,0,0,"Mature Forest","Natural",0,19.44444444,0,2020
"967",41,2020-10-13,7,1,1,"Mature Forest","Natural",0,19.44444444,0,2020
"968",41,2020-10-13,8,1,1,"Mature Forest","Natural",0,19.44444444,0,2020
"969",41,2020-10-13,9,0,0,"Mature Forest","Natural",0,19.44444444,0,2020
"970",41,2020-10-13,10,1,1,"Mature Forest","Natural",0,19.44444444,0,2020
"971",41,2020-10-13,11,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"972",41,2020-10-13,12,1,1,"Transitional Forest","Natural",0,19.44444444,0,2020
"973",41,2020-10-13,13,2,1,"Transitional Forest","Natural",0,19.44444444,0,2020
"974",41,2020-10-13,14,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"975",41,2020-10-13,15,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"976",41,2020-10-13,16,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"977",41,2020-10-13,17,1,1,"Transitional Forest","Natural",0,19.44444444,0,2020
"978",41,2020-10-13,18,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"979",41,2020-10-13,19,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"980",41,2020-10-13,20,0,0,"Transitional Forest","Natural",0,19.44444444,0,2020
"981",41,2020-10-13,21,1,1,"Mature Forest","Artificial",0,19.44444444,0,2020
"982",41,2020-10-13,22,1,1,"Mature Forest","Artificial",0,19.44444444,0,2020
"983",41,2020-10-13,23,0,0,"Mature Forest","Artificial",0,19.44444444,0,2020
"984",41,2020-10-13,24,0,0,"Mature Forest","Artificial",0,19.44444444,0,2020
"985",41,2020-10-13,25,2,1,"Mature Forest","Artificial",0,19.44444444,0,2020
"986",41,2020-10-13,26,1,1,"Mature Forest","Artificial",0,19.44444444,0,2020
"987",41,2020-10-13,27,1,1,"Mature Forest","Artificial",0,19.44444444,0,2020
"988",41,2020-10-13,28,0,0,"Mature Forest","Artificial",0,19.44444444,0,2020
"989",41,2020-10-13,29,0,0,"Mature Forest","Artificial",0,19.44444444,0,2020
"990",41,2020-10-13,30,0,0,"Mature Forest","Artificial",0,19.44444444,0,2020
"991",41,2020-10-13,31,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2020
"992",41,2020-10-13,32,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2020
"993",41,2020-10-13,33,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2020
"994",41,2020-10-13,34,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2020
"995",41,2020-10-13,35,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2020
"996",41,2020-10-13,36,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2020
"997",41,2020-10-13,37,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2020
"998",41,2020-10-13,38,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2020
"999",41,2020-10-13,39,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2020
"1000",41,2020-10-13,40,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2020
"1001",42,2020-10-20,1,0,0,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1002",42,2020-10-20,2,0,0,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1003",42,2020-10-20,3,0,0,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1004",42,2020-10-20,4,1,1,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1005",42,2020-10-20,5,0,0,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1006",42,2020-10-20,6,0,0,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1007",42,2020-10-20,7,1,1,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1008",42,2020-10-20,8,0,0,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1009",42,2020-10-20,9,1,1,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1010",42,2020-10-20,10,1,1,"Mature Forest","Natural",0.762,11.66666667,2.8194,2020
"1011",42,2020-10-20,11,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1012",42,2020-10-20,12,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1013",42,2020-10-20,13,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1014",42,2020-10-20,14,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1015",42,2020-10-20,15,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1016",42,2020-10-20,16,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1017",42,2020-10-20,17,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1018",42,2020-10-20,18,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1019",42,2020-10-20,19,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1020",42,2020-10-20,20,0,0,"Transitional Forest","Natural",0.762,11.66666667,2.8194,2020
"1021",42,2020-10-20,21,1,1,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1022",42,2020-10-20,22,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1023",42,2020-10-20,23,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1024",42,2020-10-20,24,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1025",42,2020-10-20,25,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1026",42,2020-10-20,26,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1027",42,2020-10-20,27,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1028",42,2020-10-20,28,1,1,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1029",42,2020-10-20,29,1,1,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1030",42,2020-10-20,30,0,0,"Mature Forest","Artificial",0.762,11.66666667,2.8194,2020
"1031",42,2020-10-20,31,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1032",42,2020-10-20,32,1,1,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1033",42,2020-10-20,33,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1034",42,2020-10-20,34,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1035",42,2020-10-20,35,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1036",42,2020-10-20,36,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1037",42,2020-10-20,37,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1038",42,2020-10-20,38,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1039",42,2020-10-20,39,1,1,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1040",42,2020-10-20,40,0,0,"Transitional Forest","Artificial",0.762,11.66666667,2.8194,2020
"1041",43,2020-10-27,1,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1042",43,2020-10-27,2,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1043",43,2020-10-27,3,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1044",43,2020-10-27,4,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1045",43,2020-10-27,5,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1046",43,2020-10-27,6,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1047",43,2020-10-27,7,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1048",43,2020-10-27,8,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1049",43,2020-10-27,9,0,0,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1050",43,2020-10-27,10,1,1,"Mature Forest","Natural",0.1524,8.888888889,4.8768,2020
"1051",43,2020-10-27,11,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1052",43,2020-10-27,12,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1053",43,2020-10-27,13,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1054",43,2020-10-27,14,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1055",43,2020-10-27,15,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1056",43,2020-10-27,16,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1057",43,2020-10-27,17,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1058",43,2020-10-27,18,1,1,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1059",43,2020-10-27,19,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1060",43,2020-10-27,20,0,0,"Transitional Forest","Natural",0.1524,8.888888889,4.8768,2020
"1061",43,2020-10-27,21,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1062",43,2020-10-27,22,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1063",43,2020-10-27,23,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1064",43,2020-10-27,24,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1065",43,2020-10-27,25,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1066",43,2020-10-27,26,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1067",43,2020-10-27,27,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1068",43,2020-10-27,28,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1069",43,2020-10-27,29,0,0,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1070",43,2020-10-27,30,1,1,"Mature Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1071",43,2020-10-27,31,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1072",43,2020-10-27,32,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1073",43,2020-10-27,33,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1074",43,2020-10-27,34,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1075",43,2020-10-27,35,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1076",43,2020-10-27,36,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1077",43,2020-10-27,37,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1078",43,2020-10-27,38,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1079",43,2020-10-27,39,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1080",43,2020-10-27,40,0,0,"Transitional Forest","Artificial",0.1524,8.888888889,4.8768,2020
"1081",44,2020-11-03,1,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1082",44,2020-11-03,2,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1083",44,2020-11-03,3,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1084",44,2020-11-03,4,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1085",44,2020-11-03,5,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1086",44,2020-11-03,6,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1087",44,2020-11-03,7,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1088",44,2020-11-03,8,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1089",44,2020-11-03,9,0,0,"Mature Forest","Natural",0,5,2.54,2020
"1090",44,2020-11-03,10,1,1,"Mature Forest","Natural",0,5,2.54,2020
"1091",44,2020-11-03,11,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1092",44,2020-11-03,12,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1093",44,2020-11-03,13,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1094",44,2020-11-03,14,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1095",44,2020-11-03,15,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1096",44,2020-11-03,16,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1097",44,2020-11-03,17,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1098",44,2020-11-03,18,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1099",44,2020-11-03,19,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1100",44,2020-11-03,20,0,0,"Transitional Forest","Natural",0,5,2.54,2020
"1101",44,2020-11-03,21,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1102",44,2020-11-03,22,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1103",44,2020-11-03,23,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1104",44,2020-11-03,24,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1105",44,2020-11-03,25,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1106",44,2020-11-03,26,1,1,"Mature Forest","Artificial",0,5,2.54,2020
"1107",44,2020-11-03,27,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1108",44,2020-11-03,28,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1109",44,2020-11-03,29,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1110",44,2020-11-03,30,0,0,"Mature Forest","Artificial",0,5,2.54,2020
"1111",44,2020-11-03,31,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1112",44,2020-11-03,32,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1113",44,2020-11-03,33,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1114",44,2020-11-03,34,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1115",44,2020-11-03,35,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1116",44,2020-11-03,36,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1117",44,2020-11-03,37,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1118",44,2020-11-03,38,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1119",44,2020-11-03,39,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1120",44,2020-11-03,40,0,0,"Transitional Forest","Artificial",0,5,2.54,2020
"1121",45,2020-11-10,1,1,1,"Mature Forest","Natural",0,23.88888889,0,2020
"1122",45,2020-11-10,2,0,0,"Mature Forest","Natural",0,23.88888889,0,2020
"1123",45,2020-11-10,3,0,0,"Mature Forest","Natural",0,23.88888889,0,2020
"1124",45,2020-11-10,4,0,0,"Mature Forest","Natural",0,23.88888889,0,2020
"1125",45,2020-11-10,5,1,1,"Mature Forest","Natural",0,23.88888889,0,2020
"1126",45,2020-11-10,6,2,1,"Mature Forest","Natural",0,23.88888889,0,2020
"1127",45,2020-11-10,7,1,1,"Mature Forest","Natural",0,23.88888889,0,2020
"1128",45,2020-11-10,8,0,0,"Mature Forest","Natural",0,23.88888889,0,2020
"1129",45,2020-11-10,9,0,0,"Mature Forest","Natural",0,23.88888889,0,2020
"1130",45,2020-11-10,10,1,1,"Mature Forest","Natural",0,23.88888889,0,2020
"1131",45,2020-11-10,11,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1132",45,2020-11-10,12,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1133",45,2020-11-10,13,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1134",45,2020-11-10,14,1,1,"Transitional Forest","Natural",0,23.88888889,0,2020
"1135",45,2020-11-10,15,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1136",45,2020-11-10,16,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1137",45,2020-11-10,17,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1138",45,2020-11-10,18,1,1,"Transitional Forest","Natural",0,23.88888889,0,2020
"1139",45,2020-11-10,19,1,1,"Transitional Forest","Natural",0,23.88888889,0,2020
"1140",45,2020-11-10,20,0,0,"Transitional Forest","Natural",0,23.88888889,0,2020
"1141",45,2020-11-10,21,0,0,"Mature Forest","Artificial",0,23.88888889,0,2020
"1142",45,2020-11-10,22,0,0,"Mature Forest","Artificial",0,23.88888889,0,2020
"1143",45,2020-11-10,23,1,1,"Mature Forest","Artificial",0,23.88888889,0,2020
"1144",45,2020-11-10,24,0,0,"Mature Forest","Artificial",0,23.88888889,0,2020
"1145",45,2020-11-10,25,1,1,"Mature Forest","Artificial",0,23.88888889,0,2020
"1146",45,2020-11-10,26,2,1,"Mature Forest","Artificial",0,23.88888889,0,2020
"1147",45,2020-11-10,27,0,0,"Mature Forest","Artificial",0,23.88888889,0,2020
"1148",45,2020-11-10,28,0,0,"Mature Forest","Artificial",0,23.88888889,0,2020
"1149",45,2020-11-10,29,1,1,"Mature Forest","Artificial",0,23.88888889,0,2020
"1150",45,2020-11-10,30,0,0,"Mature Forest","Artificial",0,23.88888889,0,2020
"1151",45,2020-11-10,31,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1152",45,2020-11-10,32,1,1,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1153",45,2020-11-10,33,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1154",45,2020-11-10,34,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1155",45,2020-11-10,35,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1156",45,2020-11-10,36,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1157",45,2020-11-10,37,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1158",45,2020-11-10,38,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1159",45,2020-11-10,39,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1160",45,2020-11-10,40,0,0,"Transitional Forest","Artificial",0,23.88888889,0,2020
"1161",36,2021-09-09,1,1,1,"Mature Forest","Natural",0,25,0.4318,2021
"1162",36,2021-09-09,2,0,0,"Mature Forest","Natural",0,25,0.4318,2021
"1163",36,2021-09-09,3,0,0,"Mature Forest","Natural",0,25,0.4318,2021
"1164",36,2021-09-09,4,0,0,"Mature Forest","Natural",0,25,0.4318,2021
"1165",36,2021-09-09,5,0,0,"Mature Forest","Natural",0,25,0.4318,2021
"1166",36,2021-09-09,6,1,1,"Mature Forest","Natural",0,25,0.4318,2021
"1167",36,2021-09-09,7,0,0,"Mature Forest","Natural",0,25,0.4318,2021
"1168",36,2021-09-09,8,0,0,"Mature Forest","Natural",0,25,0.4318,2021
"1169",36,2021-09-09,9,0,0,"Mature Forest","Natural",0,25,0.4318,2021
